generic,disease,min_age_d,max_age_d,min_age_m,max_age_m,min_age_y,max_age_y,min_weight,max_weight,min_dose_dw_mg,max_dose_dw_mg,min_dose_dw_iu,max_dose_dw_iu,limit_mg,limit_iu,min_dose_dd_mg,max_dose_dd_mg,min_dose_dd_UNIT,max_dose_dd_iu,route,
Cefotaxime,Urinary Tract Infection,,,1,,,11,,,50,180,,,,,,,,,IM,
Cefotaxime,Urinary Tract Infection,1,7,,,,,,,100,150,,,,,,,,,IM,
Cefotaxime,Urinary Tract Infection,8,29,,,,,,,150,200,,,,,,,,,IM,
Cefotaxime,Urinary Tract Infection,,,1,,,11,,,50,180,,,,,,,,,IV,
Cefotaxime,Urinary Tract Infection,1,7,,,,,,,100,150,,,,,,,,,IV,
Cefotaxime,Urinary Tract Infection,8,29,,,,,,,150,200,,,,,,,,,IV,
Cefoxitin,Aspiration Pneumonia,,,,,18,120,,,,,,,,,3000,12000,,,IV,
Cefoxitin,Bacterial Infection,,,,,12,120,,,,,,,,,3000,12000,,,IV,
Cefoxitin,Bacterial Infection,,,3,,,11,,,80,160,,,12000,,,,,,IV,
Cefoxitin,Bone and Joint Infection,,,,,12,120,,,,,,,,,3000,12000,,,IV,
Cefoxitin,Bone and Joint Infection,,,3,,,11,,,80,160,,,12000,,,,,,IV,
Cefoxitin,Cesarean Section,,,,,12,120,,,,,,,,,2000,12000,,,IV,
Cefoxitin,Cesarean Section,,,3,,,11,,,80,160,,,12000,,,,,,IV,
Cefoxitin,Endometritis,,,,,12,120,,,,,,,,,3000,12000,,,IV,
Cefoxitin,Endometritis,,,3,,,11,,,80,160,,,12000,,,,,,IV,
Cefoxitin,Gonococcal Infection - Uncomplicated,,,,,12,120,,,,,,,,,2000,4000,,,IV,
Cefoxitin,Gonococcal Infection - Uncomplicated,,,3,,,11,,,80,160,,,12000,,,,,,IV,
Cefoxitin,Intraabdominal Infection,,,,,12,120,,,,,,,,,3000,12000,,,IV,
Cefoxitin,Intraabdominal Infection,,,3,,,11,,,80,160,,,12000,,,,,,IV,
Cefoxitin,Osteomyelitis,,,,,12,120,,,,,,,,,3000,12000,,,IV,
Cefoxitin,Osteomyelitis,,,3,,,11,,,80,160,,,12000,,,,,,IV,
Cefoxitin,Pelvic Inflammatory Disease,,,,,12,120,,,,,,,,,3000,12000,,,IV,
Cefoxitin,Pelvic Inflammatory Disease,,,3,,,11,,,80,160,,,12000,,,,,,IV,
Cefoxitin,Peritonitis,,,,,12,120,,,,,,,,,3000,12000,,,IV,
Cefoxitin,Peritonitis,,,3,,,11,,,80,160,,,12000,,,,,,IV,
Cefoxitin,Pneumonia,,,,,12,120,,,,,,,,,3000,12000,,,IV,
Cefoxitin,Pneumonia,,,3,,,11,,,80,160,,,12000,,,,,,IV,
Cefoxitin,Septicemia,,,,,12,120,,,,,,,,,6000,12000,,,IV,
Cefoxitin,Septicemia,,,3,,,11,,,80,160,,,12000,,,,,,IV,
Cefoxitin,Skin and Structure Infection,,,,,12,120,,,,,,,,,3000,12000,,,IV,
Cefoxitin,Skin and Structure Infection,,,3,,,11,,,80,160,,,12000,,,,,,IV,
Cefoxitin,Surgical Prophylaxis,,,,,12,120,,,,,,,,,2000,8000,,,IV,
Cefoxitin,Surgical Prophylaxis,,,3,,,11,,,80,160,,,12000,,,,,,IV,
Cefoxitin,Urinary Tract Infection,,,,,12,120,,,,,,,,,3000,12000,,,IV,
Cefoxitin,Urinary Tract Infection,,,3,,,11,,,80,160,,,12000,,,,,,IV,
Cefpirome,Bacteremia,,,,,12,120,,,,,,,,,2000,4000,,,IV,
Cefpirome,Bacteremia,,,1,,,11,,,50,100,,,,,,,,,IV,
Cefpirome,Infections by neutropenic host,,,,,12,120,,,,,,,,,2000,4000,,,IV,
Cefpirome,Infections by neutropenic host,,,1,,,11,,,50,100,,,,,,,,,IV,
Cefpirome,Lower Respiratory Track Infections,,,,,12,120,,,,,,,,,2000,4000,,,IV,
Cefpirome,Lower Respiratory Track Infections,,,1,,,11,,,50,100,,,,,,,,,IV,
Cefpirome,Septicemia,,,,,12,120,,,,,,,,,2000,4000,,,IV,
Cefpirome,Septicemia,,,1,,,11,,,50,100,,,,,,,,,IV,
Cefpirome,Severe infections in intensive care patients,,,,,12,120,,,,,,,,,2000,4000,,,IV,
Cefpirome,Severe infections in intensive care patients,,,1,,,11,,,50,100,,,,,,,,,IV,
Cefpirome,Skin or Soft Tissue Infection,,,,,12,120,,,,,,,,,2000,4000,,,IV,
Cefpirome,Skin or Soft Tissue Infection,,,1,,,11,,,50,100,,,,,,,,,IV,
Cefpirome,Urinary Tract Infection,,,,,12,120,,,,,,,,,2000,4000,,,IV,
Cefpirome,Urinary Tract Infection,,,1,,,11,,,50,100,,,,,,,,,IV,
Cefpodoxime,Cystitis,,,,,12,120,,,,,,,,,200,300,,,PO,
Cefpodoxime,Gonococcal Infection - Disseminated,,,,,12,120,,,,,,,,,800,1200,,,PO,
Cefpodoxime,Gonococcal Infection - Uncomplicated,,,,,12,120,,,,,,,,,200,400,,,PO,
Cefpodoxime,Otitis Media,,,2,,,11,,,10,15,,,400,,,,,,PO,
Cefpodoxime,Pneumonia,,,,,12,120,,,,,,,,,400,600,,,PO,
Cefpodoxime,Pyelonephritis,,,,,12,120,,,,,,,,,200,300,,,PO,
Cefpodoxime,Sinusitis,,,,,12,120,,,,,,,,,400,600,,,PO,
Cefpodoxime,Sinusitis,,,2,,,11,,,10,15,,,400,,,,,,PO,
Cefpodoxime,Skin or Soft Tissue Infection,,,,,12,120,,,,,,,,,800,1200,,,PO,
Cefpodoxime,Tonsillitis/Pharyngitis,,,,,12,120,,,,,,,,,200,300,,,PO,
Cefpodoxime,Tonsillitis/Pharyngitis,,,2,,,11,,,10,15,,,200,,,,,,PO,
Cefpodoxime,Upper Respiratory Tract Infection,,,,,12,120,,,,,,,,,200,300,,,PO,
Cefpodoxime  + Clavulanic Acid,Cystitis,,,,,12,120,,,,,,,,,200,300,,,PO,
Cefpodoxime  + Clavulanic Acid,Gonococcal Infection - Disseminated,,,,,12,120,,,,,,,,,800,1200,,,PO,
Cefpodoxime  + Clavulanic Acid,Gonococcal Infection - Uncomplicated,,,,,12,120,,,,,,,,,200,400,,,PO,
Cefpodoxime  + Clavulanic Acid,Otitis Media,,,2,,,11,,,10,15,,,400,,,,,,PO,
Cefpodoxime  + Clavulanic Acid,Pneumonia,,,,,12,120,,,,,,,,,400,600,,,PO,
Cefpodoxime  + Clavulanic Acid,Pyelonephritis,,,,,12,120,,,,,,,,,200,300,,,PO,
Cefpodoxime  + Clavulanic Acid,Sinusitis,,,,,12,120,,,,,,,,,400,600,,,PO,
Cefpodoxime  + Clavulanic Acid,Sinusitis,,,2,,,11,,,10,15,,,400,,,,,,PO,
Cefpodoxime  + Clavulanic Acid,Skin or Soft Tissue Infection,,,,,12,120,,,,,,,,,800,1200,,,PO,
Cefpodoxime  + Clavulanic Acid,Tonsillitis/Pharyngitis,,,,,12,120,,,,,,,,,200,300,,,PO,
Cefpodoxime  + Clavulanic Acid,Tonsillitis/Pharyngitis,,,2,,,11,,,10,15,,,200,,,,,,PO,
Cefpodoxime  + Clavulanic Acid,Upper Respiratory Tract Infection,,,,,12,120,,,,,,,,,200,300,,,PO,
Cefprozil,Bronchitis,,,,,12,120,,,,,,,,,1000,1500,,,PO,
Cefprozil,Cystitis,,,,,12,120,,,,,,,,,500,1000,,,PO,
Cefprozil,Otitis Media,,,,,12,120,,,,,,,,,500,1000,,,PO,
Cefprozil,Otitis Media,,,6,,,11,,,30,45,,,1000,,,,,,PO,
Cefprozil,Pneumonia,,,,,12,120,,,,,,,,,1000,1500,,,PO,
Cefprozil,Pyelonephritis,,,,,12,120,,,,,,,,,500,1000,,,PO,
Cefprozil,Sinusitis,,,,,12,120,,,,,,,,,500,1000,,,PO,
Cefprozil,Sinusitis,,,2,,,11,,,15,30,,,1000,,,,,,PO,
Cefprozil,Skin or Soft Tissue Infection,,,,,12,120,,,,,,,,,500,1000,,,PO,
Cefprozil,Skin or Soft Tissue Infection,,,2,,,11,,,20,40,,,1000,,,,,,PO,
Cefprozil,Tonsillitis/Pharyngitis,,,,,12,120,,,,,,,,,500,1000,,,PO,
Cefprozil,Tonsillitis/Pharyngitis,,,2,,,11,,,15,22.5,,,1000,,,,,,PO,
Cefprozil,Upper Respiratory Tract Infection,,,,,12,120,,,,,,,,,500,1000,,,PO,
Ceftazidime,Bacteremia,,,,,12,120,,,,,,,,,4000,6000,,,IV,
Ceftazidime,Bacteremia,,,1,,,11,,,90,200,,,6000,,,,,,IV,
Ceftazidime,Bacteremia,1,29,,,,,,,60,150,,,,,,,,,IV,
Ceftazidime,Bacterial Infection,,,1,,,11,,,90,200,,,6000,,,,,,IV,
Ceftazidime,Bacterial Infection,1,29,,,,,,,60,150,,,,,,,,,IV,
Ceftazidime,Bone and Joint Infection,,,,,12,120,,,,,,,,,4000,6000,,,IV,
Ceftazidime,Bone and Joint Infection,,,1,,,11,,,90,200,,,6000,,,,,,IV,
Ceftazidime,Bone and Joint Infection,1,29,,,,,,,60,150,,,,,,,,,IV,
Ceftazidime,Cystitis,,,,,12,120,,,,,,,,,500,1500,,,IV,
Ceftazidime,Cystitis,,,1,,,11,,,90,200,,,6000,,,,,,IV,
Ceftazidime,Cystitis,1,29,,,,,,,60,150,,,,,,,,,IV,
Ceftazidime,Endocarditis,,,,,12,120,,,,,,,,,3000,6000,,,IV,
Ceftazidime,Endocarditis,,,1,,,11,,,90,200,,,6000,,,,,,IV,
Ceftazidime,Endocarditis,1,29,,,,,,,60,150,,,,,,,,,IV,
Ceftazidime,Endometriosis,,,,,12,120,,,,,,,,,4000,6000,,,IV,
Ceftazidime,Endometritis,,,,,12,120,,,,,,,,,4000,6000,,,IV,
Ceftazidime,Febrile Neutropenia,,,,,12,120,,,,,,,,,4000,6000,,,IV,
Ceftazidime,Intraabdominal Infection,,,,,12,120,,,,,,,,,4000,6000,,,IV,
Ceftazidime,Intraabdominal Infection,,,1,,,11,,,90,200,,,6000,,,,,,IV,
Ceftazidime,Intraabdominal Infection,1,29,,,,,,,60,150,,,,,,,,,IV,
Ceftazidime,Meningitis,,,,,12,120,,,,,,,,,4000,6000,,,IV,
Ceftazidime,Meningitis,,,1,,,11,,,90,200,,,6000,,,,,,IV,
Ceftazidime,Meningitis,1,29,,,,,,,60,150,,,,,,,,,IV,
Ceftazidime,Nosocomial Pneumonia,,,,,12,120,,,,,,,,,1500,6000,,,IV,
Ceftazidime,Nosocomial Pneumonia,,,1,,,11,,,90,200,,,6000,,,,,,IV,
Ceftazidime,Nosocomial Pneumonia,1,29,,,,,,,60,150,,,,,,,,,IV,
Ceftazidime,Osteomyelitis,,,,,12,120,,,,,,,,,4000,6000,,,IV,
Ceftazidime,Osteomyelitis,,,1,,,11,,,90,200,,,6000,,,,,,IV,
Ceftazidime,Osteomyelitis,1,29,,,,,,,60,150,,,,,,,,,IV,
Ceftazidime,Pelvic Infections,,,,,12,120,,,,,,,,,4000,6000,,,IV,
Ceftazidime,Pelvic Inflammatory Disease,,,,,12,120,,,,,,,,,4000,6000,,,IV,
Ceftazidime,Peritonitis,,,,,12,120,,,,,,,,,4000,6000,,,IV,
Ceftazidime,Peritonitis,,,1,,,11,,,90,200,,,6000,,,,,,IV,
Ceftazidime,Peritonitis,1,29,,,,,,,60,150,,,,,,,,,IV,
Ceftazidime,Pneumonia,,,,,12,120,,,,,,,,,1500,6000,,,IV,
Ceftazidime,Pneumonia,,,1,,,11,,,90,200,,,6000,,,,,,IV,
Ceftazidime,Pneumonia,1,29,,,,,,,60,150,,,,,,,,,IV,
Ceftazidime,Pneumonia with Cystic Fibrosis,,,,,12,120,,,,,,,,,1500,6000,,,IV,
Ceftazidime,Pneumonia with Cystic Fibrosis,,,1,,,11,,,90,200,,,6000,,,,,,IV,
Ceftazidime,Pneumonia with Cystic Fibrosis,1,29,,,,,,,60,150,,,,,,,,,IV,
Ceftazidime,Pyelonephritis,,,1,,,11,,,90,200,,,6000,,,,,,IV,
Ceftazidime,Pyelonephritis,1,29,,,,,,,60,150,,,,,,,,,IV,
Ceftazidime,Sepsis,,,,,12,120,,,,,,,,,4000,6000,,,IV,
Ceftazidime,Septicemia,,,1,,,11,,,90,200,,,6000,,,,,,IV,
Ceftazidime,Septicemia,1,29,,,,,,,60,150,,,,,,,,,IV,
Ceftazidime,Skin and Structure Infection,,,1,,,11,,,90,200,,,6000,,,,,,IV,
Ceftazidime,Skin and Structure Infection,1,29,,,,,,,60,150,,,,,,,,,IV,
Ceftazidime,Skin or Soft Tissue Infection,,,,,12,120,,,,,,,,,1500,6000,,,IV,
Ceftazidime,Urinary Tract Infection,,,,,12,120,,,,,,,,,500,1500,,,IV,
Ceftazidime,Urinary Tract Infection,,,1,,,11,,,90,200,,,6000,,,,,,IV,
Ceftazidime,Urinary Tract Infection,1,29,,,,,,,60,150,,,,,,,,,IV,
Ceftibuten,Bronchitis,,,,,12,120,,,,,,,,,400,800,,,PO,
Ceftibuten,Otitis Media,,,,,12,120,,,,,,,,,400,800,,,PO,
Ceftibuten,Otitis Media,,,6,,,11,,,9,18,,,400,,,,,,PO,
Ceftibuten,Tonsillitis/Pharyngitis,,,,,12,120,,,,,,,,,400,800,,,PO,
Ceftibuten,Tonsillitis/Pharyngitis,,,6,,,11,,,9,18,,,400,,,,,,PO,
Ceftriaxone,Bacteremia,,,,,12,120,,,,,,,,,1000,4000,,,IM,
Ceftriaxone,Bacteremia,,,,,12,120,,,,,,,,,1000,4000,,,IV,
Ceftriaxone,Bacteremia,,,1,,,11,,,50,100,,,4000,,,,,,IM,
Ceftriaxone,Bacteremia,1,29,,,,,,,50,100,,,,,,,,,IM,
Ceftriaxone,Bacteremia,,,1,,,11,,,50,100,,,4000,,,,,,IV,
Ceftriaxone,Bacteremia,1,29,,,,,,,50,100,,,,,,,,,IV,
Ceftriaxone,Bacterial Endocarditis Prophylaxis,,,,,12,120,,,,,,,,,1000,2000,,,IM,
Ceftriaxone,Bacterial Endocarditis Prophylaxis,,,,,12,120,,,,,,,,,1000,2000,,,IV,
Ceftriaxone,Bacterial Endocarditis Prophylaxis,,,1,,,11,,,50,100,,,1000,,,,,,IM,
Ceftriaxone,Bacterial Endocarditis Prophylaxis,,,1,,,11,,,50,100,,,1000,,,,,,IV,
Ceftriaxone,Bacterial Infection,,,,,12,120,,,,,,,,,1000,4000,,,IM,
Ceftriaxone,Bacterial Infection,,,,,12,120,,,,,,,,,1000,4000,,,IV,
Ceftriaxone,Bacterial Infection,,,1,,,11,,,50,100,,,4000,,,,,,IM,
Ceftriaxone,Bacterial Infection,1,29,,,,,,,50,100,,,,,,,,,IM,
Ceftriaxone,Bacterial Infection,,,1,,,11,,,50,100,,,4000,,,,,,IV,
Ceftriaxone,Bacterial Infection,1,29,,,,,,,50,100,,,,,,,,,IV,
Ceftriaxone,Bone and Joint Infection,,,,,12,120,,,,,,,,,1000,4000,,,IM,
Ceftriaxone,Bone and Joint Infection,,,,,12,120,,,,,,,,,1000,4000,,,IV,
Ceftriaxone,Bone and Joint Infection,,,1,,,11,,,50,100,,,4000,,,,,,IM,
Ceftriaxone,Bone and Joint Infection,1,29,,,,,,,50,100,,,,,,,,,IM,
Ceftriaxone,Bone and Joint Infection,,,1,,,11,,,50,100,,,4000,,,,,,IV,
Ceftriaxone,Bone and Joint Infection,1,29,,,,,,,50,100,,,,,,,,,IV,
Ceftriaxone,Bronchitis,,,,,12,120,,,,,,,,,1000,4000,,,IM,
Ceftriaxone,Bronchitis,,,,,12,120,,,,,,,,,1000,4000,,,IV,
Ceftriaxone,Bronchitis,,,1,,,11,,,50,75,,,2000,,,,,,IM,
Ceftriaxone,Bronchitis,,,1,,,11,,,50,75,,,2000,,,,,,IV,
Ceftriaxone,Chancroid,,,,,12,120,,,,,,,,,250,500,,,IM,
Ceftriaxone,Chancroid,,,1,,,11,,,50,100,,,,,,,,,IM,
Ceftriaxone,Chancroid,,,1,,,11,,,50,100,,,,,,,,,IV,
Ceftriaxone,Conjunctivitis,,,,,12,120,,,,,,,,,1000,2000,,,IM,
Ceftriaxone,Endocarditis,,,,,1,11,,,80,100,,,4000,,,,,,IM,
Ceftriaxone,Endocarditis,,,,,1,11,,,80,100,,,4000,,,,,,IV,
Ceftriaxone,Endocarditis,,,,,12,120,,,,,,,,,1000,2000,,,IM,
Ceftriaxone,Endocarditis,,,,,12,120,,,,,,,,,1000,2000,,,IV,
Ceftriaxone,Gonococcal Infection - Disseminated,,,,,12,120,,,,,,,,,1000,2000,,,IM,
Ceftriaxone,Gonococcal Infection - Disseminated,,,,,12,120,,,,,,,,,1000,2000,,,IV,
Ceftriaxone,Gonococcal Infection - Disseminated,,,1,,,11,,,50,75,,,,,,,,,IM,
Ceftriaxone,Gonococcal Infection - Disseminated,1,29,,,,,,,25,50,,,,,,,,,IM,
Ceftriaxone,Gonococcal Infection - Disseminated,,,1,,,11,,,50,75,,,,,,,,,IV,
Ceftriaxone,Gonococcal Infection - Disseminated,1,29,,,,,,,25,50,,,,,,,,,IV,
Ceftriaxone,Gonococcal Infection - Uncomplicated,,,,,12,120,,,,,,,,,250,500,,,IM,
Ceftriaxone,Gonococcal Infection - Uncomplicated,1,29,,,,,,,25,50,,,,,,,,,IM,
Ceftriaxone,Gonococcal Infection - Uncomplicated,1,29,,,,,,,25,50,,,,,,,,,IV,
Ceftriaxone,Gonococcal Infection - Uncomplicated,,,1,,,11,,,25,50,,,,,,,,,IV,
Ceftriaxone,Intraabdominal Infection,,,,,12,120,,,,,,,,,1000,4000,,,IM,
Ceftriaxone,Intraabdominal Infection,,,,,12,120,,,,,,,,,1000,4000,,,IV,
Ceftriaxone,Intraabdominal Infection,,,1,,,11,,,50,75,,,2000,,,,,,IM,
Ceftriaxone,Intraabdominal Infection,,,1,,,11,,,50,75,,,2000,,,,,,IV,
Ceftriaxone,Lyme Disease,,,1,,,11,,,50,75,,,2000,,,,,,IM,
Ceftriaxone,Lyme Disease,,,1,,,11,,,50,75,,,2000,,,,,,IV,
Ceftriaxone,Lyme Disease - Arthritis,,,,,12,120,,,,,,,,,2000,4000,,,IV,
Ceftriaxone,Lyme Disease - Carditis,,,,,12,120,,,,,,,,,2000,4000,,,IV,
Ceftriaxone,Lyme Disease - Neurologic,,,,,12,120,,,,,,,,,2000,4000,,,IV,
Ceftriaxone,Meningitis,,,,,12,120,,,,,,,,,1000,4000,,,IM,
Ceftriaxone,Meningitis,,,,,12,120,,,,,,,,,1000,4000,,,IV,
Ceftriaxone,Meningitis,,,1,,,11,,,100,150,,,4000,,,,,,IM,
Ceftriaxone,Meningitis,1,29,,,,,,,50,100,,,,,,,,,IM,
Ceftriaxone,Meningitis,,,1,,,11,,,100,150,,,4000,,,,,,IV,
Ceftriaxone,Meningitis,1,29,,,,,,,50,100,,,,,,,,,IV,
Ceftriaxone,Meningococcal Meningitis Prophylaxis,,,,,15,120,,,,,,,,,250,500,,,IM,
Ceftriaxone,Meningococcal Meningitis Prophylaxis,,,,,,,,,,,,,,,125,250,,,IM,
Ceftriaxone,Neurosyphilis,,,,,12,120,,,,,,,,,2000,4000,,,IM,
Ceftriaxone,Neurosyphilis,,,,,12,120,,,,,,,,,2000,4000,,,IV,
Ceftriaxone,Ocular Infection,1,29,,,,,,,25,50,,,,,,,,,IM,
Ceftriaxone,Ocular Infection,1,29,,,,,,,25,50,,,,,,,,,IV,
Ceftriaxone,Osteomyelitis,,,,,12,120,,,,,,,,,1000,4000,,,IM,
Ceftriaxone,Osteomyelitis,,,,,12,120,,,,,,,,,1000,4000,,,IV,
Ceftriaxone,Osteomyelitis,,,1,,,11,,,50,100,,,4000,,,,,,IM,
Ceftriaxone,Osteomyelitis,1,29,,,,,,,50,100,,,,,,,,,IM,
Ceftriaxone,Osteomyelitis,,,1,,,11,,,50,100,,,4000,,,,,,IV,
Ceftriaxone,Osteomyelitis,1,29,,,,,,,50,100,,,,,,,,,IV,
Ceftriaxone,Otitis Media,,,1,,,11,,,50,100,,,1000,,,,,,IM,
Ceftriaxone,Otitis Media,,,1,,,11,,,50,100,,,1000,,,,,,IV,
Ceftriaxone,Pelvic Inflammatory Disease,,,,,12,120,,,,,,,,,1000,4000,,,IM,
Ceftriaxone,Pelvic Inflammatory Disease,,,,,12,120,,,,,,,,,1000,4000,,,IV,
Ceftriaxone,Pneumonia,,,,,12,120,,,,,,,,,1000,4000,,,IM,
Ceftriaxone,Pneumonia,,,,,12,120,,,,,,,,,1000,4000,,,IV,
Ceftriaxone,Pneumonia,,,1,,,11,,,50,75,,,2000,,,,,,IM,
Ceftriaxone,Pneumonia,,,1,,,11,,,50,75,,,2000,,,,,,IV,
Ceftriaxone,Proctitis,,,,,12,120,,,,,,,,,500,1000,,,IM,
Ceftriaxone,Salmonella Enteric Fever,,,,,12,120,,,,,,,,,1000,2000,,,IV,
Ceftriaxone,Salmonella Gastroenteritis,,,,,12,120,,,,,,,,,1000,2000,,,IV,
Ceftriaxone,Septicemia,,,,,12,120,,,,,,,,,1000,4000,,,IM,
Ceftriaxone,Septicemia,,,,,12,120,,,,,,,,,1000,4000,,,IV,
Ceftriaxone,Septicemia,,,1,,,11,,,50,100,,,4000,,,,,,IM,
Ceftriaxone,Septicemia,1,29,,,,,,,50,100,,,,,,,,,IM,
Ceftriaxone,Septicemia,,,1,,,11,,,50,100,,,4000,,,,,,IV,
Ceftriaxone,Septicemia,1,29,,,,,,,50,100,,,,,,,,,IV,
Ceftriaxone,Skin and Structure Infection,,,,,12,120,,,,,,,,,1000,4000,,,IM,
Ceftriaxone,Skin and Structure Infection,,,,,12,120,,,,,,,,,1000,4000,,,IV,
Ceftriaxone,Skin and Structure Infection,,,1,,,11,,,50,75,,,2000,,,,,,IM,
Ceftriaxone,Skin and Structure Infection,,,1,,,11,,,50,75,,,2000,,,,,,IV,
Ceftriaxone,Skin or Soft Tissue Infection,,,,,12,120,,,,,,,,,1000,4000,,,IM,
Ceftriaxone,Skin or Soft Tissue Infection,,,,,12,120,,,,,,,,,1000,4000,,,IV,
Ceftriaxone,STD Prophylaxis,,,,,12,120,,,,,,,,,250,500,,,IM,
Ceftriaxone,Surgical Prophylaxis,,,,,1,11,,,50,75,,,2000,,,,,,IV,
Ceftriaxone,Surgical Prophylaxis,,,,,12,120,,,,,,,,,1000,2000,,,IV,
Ceftriaxone,Syphilis - Early,,,,,12,120,,,,,,,,,1000,2000,,,IM,
Ceftriaxone,Syphilis - Early,,,,,12,120,,,,,,,,,1000,2000,,,IV,
Ceftriaxone,Urinary Tract Infection,,,,,12,120,,,,,,,,,1000,4000,,,IM,
Ceftriaxone,Urinary Tract Infection,,,,,12,120,,,,,,,,,1000,4000,,,IV,
Ceftriaxone,Urinary Tract Infection,,,1,,,11,,,50,100,,,4000,,,,,,IM,
Ceftriaxone,Urinary Tract Infection,,,1,,,11,,,50,100,,,4000,,,,,,IV,
Cefuroxime,Appendicitis,,,,,13,120,,,,,,,,,4500,6000,,,IV,
Cefuroxime,Bacterial Infection,,,,,13,120,,,,,,,,,2250,4500,,,IM,
Cefuroxime,Bacterial Infection,,,,,13,120,,,,,,,,,2250,4500,,,IV,
Cefuroxime,Bacterial Infection,,,,,13,120,,,,,,,,,500,1000,,,PO,
Cefuroxime,Bacterial Infection,,,3,,,11,,,50,150,,,6000,,,,,,IM,
Cefuroxime,Bacterial Infection,,,3,,,11,,,100,150,,,,,,,,,IM,
Cefuroxime,Bacterial Infection,,,3,,,11,,,50,150,,,6000,,,,,,IV,
Cefuroxime,Bacterial Infection,,,3,,,11,,,100,150,,,,,,,,,IV,
Cefuroxime,Bacterial Infection,,,3,,,11,,,20,30,,,1000,,,,,,PO,
Cefuroxime,Bone and Joint Infection,,,,,13,120,,,,,,,,,4500,6000,,,IM,
Cefuroxime,Bone and Joint Infection,,,,,13,120,,,,,,,,,4500,6000,,,IV,
Cefuroxime,Bone and Joint Infection,,,3,,,11,,,150,200,,,4500,,,,,,IM,
Cefuroxime,Bone and Joint Infection,,,3,,,11,,,150,200,,,4500,,,,,,IV,
Cefuroxime,Bronchitis,,,,,13,120,,,,,,,,,2250,4500,,,IM,
Cefuroxime,Bronchitis,,,,,13,120,,,,,,,,,2250,4500,,,IV,
Cefuroxime,Bronchitis,,,,,13,120,,,,,,,,,500,1000,,,PO,
Cefuroxime,Bronchitis,,,3,,,11,,,50,100,,,6000,,,,,,IM,
Cefuroxime,Bronchitis,,,3,,,11,,,50,100,,,6000,,,,,,IV,
Cefuroxime,Cholecystitis,,,,,13,120,,,,,,,,,4500,6000,,,IV,
Cefuroxime,Gonococcal Infection - Disseminated,,,,,13,120,,,,,,,,,2250,4500,,,IM,
Cefuroxime,Gonococcal Infection - Disseminated,,,,,13,120,,,,,,,,,2250,4500,,,IV,
Cefuroxime,Gonococcal Infection - Uncomplicated,,,,,13,120,,,,,,,,,3000,4500,,,IM,
Cefuroxime,Gonococcal Infection - Uncomplicated,,,,,13,120,,,,,,,,,1000,2000,,,PO,
Cefuroxime,Impetigo,,,3,,,11,,,30,45,,,1000,,,,,,PO,
Cefuroxime,Intraabdominal Infection,,,,,13,120,,,,,,,,,4500,6000,,,IV,
Cefuroxime,Intraabdominal Infection,,,3,,,11,,,150,200,,,,,,,,,IV,
Cefuroxime,Lyme Disease,,,,,13,120,,,,,,,,,1000,1500,,,PO,
Cefuroxime,Meningitis,,,,,13,120,,,,,,,,,6000,12000,,,IV,
Cefuroxime,Meningitis,,,3,,,11,,,200,240,,,9000,,,,,,IM,
Cefuroxime,Meningitis,,,3,,,11,,,200,240,,,9000,,,,,,IV,
Cefuroxime,Osteomyelitis,,,,,13,120,,,,,,,,,4500,6000,,,IM,
Cefuroxime,Osteomyelitis,,,,,13,120,,,,,,,,,4500,6000,,,IV,
Cefuroxime,Osteomyelitis,,,3,,,11,,,150,200,,,4500,,,,,,IM,
Cefuroxime,Osteomyelitis,,,3,,,11,,,150,200,,,4500,,,,,,IV,
Cefuroxime,Otitis Media,,,3,,,11,,,30,45,,,1000,,,,,,PO,
Cefuroxime,Pneumonia,,,,,13,120,,,,,,,,,2250,4500,,,IM,
Cefuroxime,Pneumonia,,,,,13,120,,,,,,,,,2250,4500,,,IV,
Cefuroxime,Pneumonia,,,,,13,120,,,,,,,,,500,1000,,,PO,
Cefuroxime,Pneumonia,,,3,,,11,,,50,100,,,6000,,,,,,IM,
Cefuroxime,Pneumonia,,,3,,,11,,,50,100,,,6000,,,,,,IV,
Cefuroxime,Septicemia,,,,,13,120,,,,,,,,,2250,4500,,,IM,
Cefuroxime,Septicemia,,,,,13,120,,,,,,,,,2250,4500,,,IV,
Cefuroxime,Septicemia,,,,,13,120,,,,,,,,,6000,7500,,,IV,
Cefuroxime,Septicemia,,,3,,,11,,,50,100,,,6000,,,,,,IM,
Cefuroxime,Septicemia,,,3,,,11,,,50,100,,,6000,,,,,,IV,
Cefuroxime,Sinusitis,,,,,13,120,,,,,,,,,500,750,,,PO,
Cefuroxime,Sinusitis,,,3,,,11,,,30,45,,,1000,,,,,,PO,
Cefuroxime,Skin and Structure Infection,,,,,13,120,,,,,,,,,2250,4500,,,IM,
Cefuroxime,Skin and Structure Infection,,,,,13,120,,,,,,,,,2250,4500,,,IV,
Cefuroxime,Skin and Structure Infection,,,,,13,120,,,,,,,,,500,1000,,,PO,
Cefuroxime,Skin and Structure Infection,,,3,,,11,,,50,100,,,6000,,,,,,IM,
Cefuroxime,Skin and Structure Infection,,,3,,,11,,,50,100,,,6000,,,,,,IV,
Cefuroxime,Skin or Soft Tissue Infection,,,,,13,120,,,,,,,,,2250,4500,,,IM,
Cefuroxime,Skin or Soft Tissue Infection,,,,,13,120,,,,,,,,,2250,4500,,,IV,
